attempt_id,run_id,agent,task_id,logical_call_id,attempt,purpose,provider,model,service_tier,price_version,currency,simulated,created_at,updated_at,request_id,outcome,status,input_estimate,max_output,estimated_tokens,estimated_cost,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,reasoning_tokens,total_tokens,observed_cost,reconciled_cost,reserved_tokens,reserved_cost,context_estimates,usage
ef102182-cfe9-436e-9530-ca54778d73b1/task-0/attempt-0,ef102182-cfe9-436e-9530-ca54778d73b1,agent-0,task-0,task-0,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:47:25.891856+00:00,2026-09-10T03:48:10.190910+00:00,req_2eff768fb0724f698bb24f543cfdc7db,completed,observed,3045,25000,28045,0.3076125,354,3123,0,0,3083,3477,0.038184,,0,0,"{""observation"":3045}","{""input_tokens"":354,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":3123,""output_tokens_details"":{""reasoning_tokens"":3083},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":3477}"
ef102182-cfe9-436e-9530-ca54778d73b1/task-1/attempt-0,ef102182-cfe9-436e-9530-ca54778d73b1,agent-0,task-1,task-1,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:48:10.200544+00:00,2026-09-10T03:48:23.290338+00:00,req_ea7c8dc94a34402198efb9cd437424e3,completed,observed,3045,25000,28045,0.3076125,354,915,0,0,877,1269,0.011688,,0,0,"{""observation"":3045}","{""input_tokens"":354,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":915,""output_tokens_details"":{""reasoning_tokens"":877},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":1269}"
ef102182-cfe9-436e-9530-ca54778d73b1/task-2/attempt-0,ef102182-cfe9-436e-9530-ca54778d73b1,agent-0,task-2,task-2,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:48:23.296278+00:00,2026-09-10T03:48:53.037334+00:00,req_197379b9a8fa43c3ae3a4359028faccf,completed,observed,3071,25000,28071,0.3076775,377,1966,0,0,1928,2343,0.024346,,0,0,"{""observation"":3071}","{""input_tokens"":377,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":1966,""output_tokens_details"":{""reasoning_tokens"":1928},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":2343}"
ef102182-cfe9-436e-9530-ca54778d73b1/task-3/attempt-0,ef102182-cfe9-436e-9530-ca54778d73b1,agent-0,task-3,task-3,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:48:53.046828+00:00,2026-09-10T03:49:04.038893+00:00,req_5e9374eb62a24d4dabeba08a2ba536ae,completed,observed,3071,25000,28071,0.3076775,377,795,0,0,757,1172,0.010294,,0,0,"{""observation"":3071}","{""input_tokens"":377,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":795,""output_tokens_details"":{""reasoning_tokens"":757},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":1172}"
ef102182-cfe9-436e-9530-ca54778d73b1/task-4/attempt-0,ef102182-cfe9-436e-9530-ca54778d73b1,agent-0,task-4,task-4,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:49:04.046182+00:00,2026-09-10T03:49:49.251003+00:00,req_ba72bad6b69941ec962341e58617b016,completed,observed,3071,25000,28071,0.3076775,377,3087,0,0,3047,3464,0.037798,,0,0,"{""observation"":3071}","{""input_tokens"":377,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":3087,""output_tokens_details"":{""reasoning_tokens"":3047},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":3464}"
ef102182-cfe9-436e-9530-ca54778d73b1/task-5/attempt-0,ef102182-cfe9-436e-9530-ca54778d73b1,agent-0,task-5,task-5,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:49:49.262068+00:00,2026-09-10T03:50:35.498359+00:00,req_18e26397c0de4caaa0d5768e4b4ba159,completed,observed,3075,25000,28075,0.3076875,380,3228,0,0,3188,3608,0.039496,,0,0,"{""observation"":3075}","{""input_tokens"":380,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":3228,""output_tokens_details"":{""reasoning_tokens"":3188},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":3608}"
ef102182-cfe9-436e-9530-ca54778d73b1/task-6/attempt-0,ef102182-cfe9-436e-9530-ca54778d73b1,agent-0,task-6,task-6,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:50:35.508371+00:00,2026-09-10T03:50:51.401940+00:00,req_ddf4a72761454f2a8fb2d251a28097ed,completed,observed,3075,25000,28075,0.3076875,380,933,0,0,893,1313,0.011956,,0,0,"{""observation"":3075}","{""input_tokens"":380,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":933,""output_tokens_details"":{""reasoning_tokens"":893},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":1313}"
ef102182-cfe9-436e-9530-ca54778d73b1/task-7/attempt-0,ef102182-cfe9-436e-9530-ca54778d73b1,agent-0,task-7,task-7,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:50:51.410068+00:00,2026-09-10T03:51:27.501515+00:00,req_d84772736a7e43ecb93982a518f8dfd7,completed,observed,3075,25000,28075,0.3076875,380,2375,0,0,2335,2755,0.02926,,0,0,"{""observation"":3075}","{""input_tokens"":380,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":2375,""output_tokens_details"":{""reasoning_tokens"":2335},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":2755}"
ef102182-cfe9-436e-9530-ca54778d73b1/task-8/attempt-0,ef102182-cfe9-436e-9530-ca54778d73b1,agent-0,task-8,task-8,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:51:27.510291+00:00,2026-09-10T03:51:36.407102+00:00,req_a93e760198bb42a9bf720adfc7e2029d,completed,observed,3075,25000,28075,0.3076875,380,654,0,0,614,1034,0.008608,,0,0,"{""observation"":3075}","{""input_tokens"":380,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":654,""output_tokens_details"":{""reasoning_tokens"":614},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":1034}"
ef102182-cfe9-436e-9530-ca54778d73b1/task-9/attempt-0,ef102182-cfe9-436e-9530-ca54778d73b1,agent-0,task-9,task-9,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:51:36.416450+00:00,2026-09-10T03:51:56.146405+00:00,req_f07ff4574f6347088bf32ca40d919305,completed,observed,3075,25000,28075,0.3076875,380,1314,0,0,1272,1694,0.016528,,0,0,"{""observation"":3075}","{""input_tokens"":380,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":1314,""output_tokens_details"":{""reasoning_tokens"":1272},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":1694}"
ef102182-cfe9-436e-9530-ca54778d73b1/task-10/attempt-0,ef102182-cfe9-436e-9530-ca54778d73b1,agent-0,task-10,task-10,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:51:56.153465+00:00,2026-09-10T03:52:31.270108+00:00,req_a6b9b82c9714413da473c5e986f03231,completed,observed,3077,25000,28077,0.3076925,380,2492,0,0,2452,2872,0.030664,,0,0,"{""observation"":3077}","{""input_tokens"":380,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":2492,""output_tokens_details"":{""reasoning_tokens"":2452},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":2872}"
ef102182-cfe9-436e-9530-ca54778d73b1/task-11/attempt-0,ef102182-cfe9-436e-9530-ca54778d73b1,agent-0,task-11,task-11,0,research,openai,gpt-5.6-terra,default,openai-terra-feedback-v02-standard-short-2026-09-10,USD,False,2026-09-10T03:52:31.279395+00:00,2026-09-10T03:52:53.148695+00:00,req_5631596712be4de48b33a9b31d69611b,completed,observed,3077,25000,28077,0.3076925,380,1543,0,0,1503,1923,0.019276,,0,0,"{""observation"":3077}","{""input_tokens"":380,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":0},""output_tokens"":1543,""output_tokens_details"":{""reasoning_tokens"":1503},""reported_model"":""gpt-5.6-terra"",""reported_service_tier"":""default"",""total_tokens"":1923}"
